Subj_idx,Stimulus,Response,Confidence,RT_decision,RT_confidence,Difficulty
30,2,2,2,0.384,0.28,1
30,2,2,1,0.968,0.268,1
30,2,2,2,0.402,0.269,1
30,2,2,1,0.389,0.315,1
30,1,2,1,0.643,0.368,1
30,2,2,1,0.456,0.315,1
30,2,2,1,0.459,0.268,1
30,2,-10,-10,-10,-10,1
30,2,2,3,0.289,0.414,1
30,2,2,3,0.569,0.28,1
30,2,2,2,0.405,0.246,1
30,1,1,1,0.522,0.324,1
30,2,2,1,0.357,0.381,1
30,1,1,1,0.871,0.55,1
30,2,2,2,0.498,0.492,1
30,2,2,2,0.431,0.292,1
30,1,2,1,0.418,0.28,1
30,1,1,1,0.635,1.135,1
30,2,2,2,0.354,0.786,1
30,1,1,1,0.701,0.313,1
30,2,2,1,0.368,0.269,1
30,2,2,2,0.347,0.257,1
30,2,2,2,0.356,0.561,1
30,2,2,2,0.308,0.314,1
30,2,2,2,0.274,0.213,1
30,2,2,1,0.736,0.358,1
30,1,1,2,0.394,0.337,1
30,2,-10,-10,-10,-10,1
31,2,2,1,2.132,1.165,1
31,1,2,1,1.14,0.823,1
31,2,2,2,2.344,1.646,1
31,1,1,1,0.804,0.807,1
31,2,1,1,0.985,0.486,1
31,1,1,2,1.002,1.318,1
31,1,1,2,0.83,0.823,1
31,1,1,2,0.71,0.671,1
31,2,1,2,0.754,0.559,1
31,1,1,2,0.867,0.421,1
31,2,2,2,0.498,2.126,1
31,1,1,1,0.874,0.608,1
31,1,2,2,0.53,0.502,1
31,1,1,1,0.694,0.623,1
31,1,1,1,0.488,0.599,1
31,1,2,1,0.656,1.334,1
31,2,2,1,0.672,0.951,1
31,2,2,1,2.134,0.75,1
31,1,1,2,0.8,0.703,1
31,2,2,2,0.481,0.759,1
31,2,2,3,0.399,2.342,1
31,2,2,3,0.657,0.726,1
31,2,2,2,1.013,0.478,1
31,2,2,2,0.582,0.542,1
31,1,2,2,0.546,0.527,1
31,1,1,2,0.334,0.806,1
31,2,2,2,0.779,0.463,1
31,1,1,1,0.384,0.83,1
31,2,2,2,0.703,0.518,1
31,2,2,2,0.355,0.564,1
31,1,1,2,0.398,1.727,1
31,2,2,2,0.39,0.655,1
31,2,2,2,0.57,0.518,1
31,2,2,2,0.42,0.527,1
31,1,1,2,0.445,0.774,1
31,2,2,2,0.361,0.559,1
31,2,2,2,0.338,0.406,1
31,2,2,2,0.426,0.558,1
31,2,2,3,0.398,1.11,1
31,2,-10,-10,-10,-10,1
31,1,2,3,1.3,1.079,1
31,1,1,2,0.266,0.855,1
31,2,2,2,1.114,0.919,1
31,2,2,3,1.559,1.199,1
31,1,2,3,0.544,0.726,1
31,2,2,3,0.596,0.584,1
31,2,2,3,0.494,0.447,1
31,1,1,2,0.339,1.278,1
31,2,2,2,1.566,1.03,1
31,1,1,2,0.599,0.534,1
31,2,2,2,0.842,1.903,1
31,1,1,2,0.391,0.653,1
31,1,1,2,0.305,0.55,1
31,2,2,2,1.186,0.911,1
31,2,2,2,0.389,0.694,1
31,1,1,2,0.26,0.711,1
31,1,1,2,0.325,0.534,1
31,2,2,2,0.215,0.704,1
31,2,2,2,0.196,0.567,1
31,2,2,2,0.043,0.551,1
31,2,2,1,1.398,0.877,1
31,1,1,3,0.346,1.342,1
31,1,1,3,0.248,0.863,1
31,2,2,2,1.194,1.184,1
31,1,1,2,0.186,0.526,1
31,1,1,2,0.241,0.559,1
31,1,1,2,0.267,0.535,1
31,2,2,2,0.274,0.454,1
31,2,2,3,0.991,1.83,1
31,1,1,2,0.157,0.878,1
31,1,1,2,0.255,1.086,1
31,1,1,2,0.17,0.615,1
31,2,2,3,0.913,1.311,1
31,1,1,3,0.059,1.047,1
31,2,1,3,0.887,0.702,1
31,1,1,3,0.304,0.798,1
31,1,1,2,0.292,0.606,1
31,2,2,2,0.729,1.359,1
31,2,2,3,0.333,0.913,1
31,1,-10,-10,-10,-10,1
31,2,2,2,0.489,0.983,1
31,1,1,2,0.371,0.485,1
31,2,2,2,0.273,0.934,1
31,2,1,2,0.945,0.655,1
31,1,1,2,0.574,0.536,1
31,1,1,2,0.262,0.495,1
31,2,2,3,0.38,1.367,1
31,2,2,3,0.736,1.222,1
31,2,2,3,0.48,0.87,1
31,1,1,2,0.355,0.527,1
31,2,2,3,0.787,1.511,1
31,2,2,3,0.453,0.647,1
31,2,2,3,0.556,0.511,1
31,1,1,2,0.289,0.654,1
31,1,1,3,0.322,1.581,1
31,1,1,1,0.918,0.654,1
31,1,1,2,0.445,0.862,1
31,2,2,2,0.899,1.28,1
31,1,1,2,0.741,0.462,1
31,1,-10,-10,-10,-10,1
32,2,1,1,5.547,1.533,1
32,1,2,1,2.194,1.047,1
32,1,1,3,1.625,1.166,1
32,1,1,3,1.639,1.824,1
32,1,1,1,3.548,0.511,1
32,1,1,3,1.294,0.513,1
32,1,1,2,1.202,2.135,1
32,2,2,1,1.552,1.003,1
32,1,2,1,1.415,0.608,1
32,1,2,1,1.481,0.392,1
32,1,2,1,1.818,0.565,1
32,1,1,2,1.254,0.715,1
32,2,1,1,1.437,0.571,1
32,1,1,3,1.24,0.545,1
32,1,2,1,1.432,0.404,1
32,2,1,2,1.386,0.54,1
32,1,1,1,1.444,1.077,1
32,1,1,3,1.102,0.871,1
32,2,1,3,1.056,0.578,1
32,1,1,4,2.662,0.818,1
32,2,1,1,0.89,0.358,1
32,2,1,3,0.66,0.35,1
32,2,1,3,0.616,0.286,1
32,2,1,3,0.551,0.502,1
32,2,1,2,0.729,0.741,1
32,1,1,3,0.674,0.281,1
32,1,1,2,0.766,0.319,1
32,2,1,2,0.704,0.195,1
32,1,1,2,0.587,0.215,1
32,2,2,1,2.377,0.23,1
32,2,1,2,0.719,0.247,1
32,1,1,2,0.737,0.266,1
32,1,1,2,3.139,0.328,1
32,1,1,2,0.747,0.21,1
32,2,1,2,0.797,0.386,1
32,2,1,1,0.804,0.323,1
32,1,1,1,0.753,0.769,1
32,2,2,1,1.089,0.348,1
32,2,1,2,1.125,0.353,1
32,1,-10,-10,-10,-10,1
32,1,1,1,1.811,0.23,1
32,2,1,1,1.097,0.594,1
32,1,2,1,0.806,0.308,1
32,1,1,3,0.91,0.326,1
32,2,1,1,1.212,0.744,1
32,1,1,1,0.868,0.384,1
32,2,1,2,0.882,0.887,1
32,1,2,1,0.848,0.417,1
32,1,2,1,2.612,0.213,1
32,2,1,2,0.826,0.282,1
32,2,1,2,1.579,0.228,1
32,1,1,2,1.011,0.22,1
32,1,1,3,1.004,0.222,1
32,1,1,2,1.034,0.19,1
32,1,1,2,1.086,0.254,1
32,2,2,1,1.257,0.245,1
32,1,2,1,3.132,0.199,1
32,2,2,3,1.346,0.45,1
32,2,1,1,1.287,0.288,1
32,1,1,3,1.195,1.126,1
32,2,1,1,4.033,0.209,1
32,2,2,3,0.867,0.649,1
32,1,2,1,1.534,0.223,1
32,2,2,4,0.988,1.033,1
32,2,2,1,1.316,0.487,1
32,2,2,3,0.879,1.229,1
32,1,2,1,1.672,0.252,1
32,2,2,3,1.141,0.798,1
32,2,2,3,1.168,0.406,1
32,1,1,2,1.299,0.967,1
32,1,1,3,2.532,0.291,1
32,2,2,3,1.568,0.277,1
32,2,2,1,1.021,0.26,1
32,2,2,2,0.928,0.215,1
32,1,2,1,1.823,0.774,1
32,1,1,1,2.456,0.455,1
32,1,2,2,0.846,0.455,1
32,2,2,1,1.163,0.756,1
32,1,2,1,1.066,0.247,1
32,1,-10,-10,-10,-10,1
32,2,2,4,1.008,0.278,1
32,1,1,4,1.196,0.688,1
32,2,1,1,0.911,1.61,1
32,2,2,3,0.886,0.476,1
32,2,2,3,0.822,0.306,1
32,1,1,3,0.899,1.496,1
32,1,2,1,1.061,0.47,1
32,1,1,3,0.97,1.24,1
32,2,2,2,1.282,1.038,1
32,1,1,1,2.707,0.18,1
32,1,1,1,1.334,0.448,1
32,2,2,2,1.454,0.695,1
32,2,2,2,0.877,0.233,1
32,1,1,2,1.135,0.457,1
32,2,2,2,1.265,0.37,1
32,2,2,2,0.778,0.217,1
32,2,2,2,0.622,0.197,1
32,1,1,2,2.249,0.929,1
32,1,1,1,2.304,0.142,1
32,1,-10,-10,-10,-10,1
33,2,1,1,2.214,0.876,1
33,1,1,3,1.949,0.583,1
33,2,1,2,0.868,0.59,1
33,2,2,1,1.414,0.758,1
33,2,1,1,1.144,0.549,1
33,2,2,4,1.024,1.045,1
33,1,1,4,0.74,0.407,1
33,2,1,2,1.321,0.55,1
33,1,1,4,1.009,0.382,1
33,1,1,1,1.149,0.35,1
33,1,1,1,0.957,0.359,1
33,2,2,4,0.825,0.638,1
33,1,1,4,0.611,0.47,1
33,2,2,2,0.817,0.821,1
33,1,1,4,0.425,0.342,1
33,1,1,4,0.298,0.263,1
33,2,2,2,1.153,0.542,1
33,1,1,4,0.47,0.238,1
33,2,1,4,0.576,0.262,1
33,1,1,4,0.415,0.215,1
33,1,1,4,0.184,0.422,1
33,2,2,4,1.015,0.285,1
33,2,2,4,0.491,0.152,1
33,1,1,4,0.439,0.134,1
33,1,1,4,0.252,0.102,1
33,1,1,4,0.696,0.15,1
33,2,2,3,0.52,0.287,1
33,1,1,4,0.537,0.27,1
33,2,2,4,0.412,0.509,1
33,1,1,4,0.262,0.206,1
33,1,1,4,0.343,0.167,1
33,1,1,4,0.682,0.175,1
33,1,1,4,0.256,0.159,1
33,1,1,4,0.378,0.198,1
33,2,2,3,0.482,0.542,1
33,1,1,3,0.286,0.246,1
33,1,1,3,0.298,0.191,1
33,2,2,4,0.883,0.239,1
33,1,1,4,0.348,0.127,1
33,1,-10,-10,-10,-10,1
33,1,1,4,0.177,0.327,1
33,1,1,4,0.193,0.104,1
33,2,2,3,0.45,0.151,1
33,1,1,4,0.305,0.318,1
33,1,1,4,0.402,0.437,1
33,1,1,4,0.833,0.143,1
33,2,2,3,0.539,0.238,1
33,2,2,4,0.254,0.167,1
33,2,2,4,0.127,0.199,1
33,1,1,4,0.152,0.151,1
33,2,2,3,0.295,0.159,1
33,2,2,4,0.243,0.173,1
33,2,2,4,0.194,0.128,1
33,2,1,1,0.929,0.271,1
33,2,1,1,4.376,0.286,1
33,1,1,3,0.681,0.238,1
33,1,1,3,0.298,0.182,1
33,2,2,3,0.486,0.255,1
33,2,2,2,0.361,0.327,1
33,1,1,3,0.335,0.384,1
33,1,1,2,0.359,0.206,1
33,2,1,1,0.68,0.399,1
33,1,1,3,0.593,0.183,1
33,1,1,3,0.404,0.175,1
33,2,2,4,0.689,0.207,1
33,1,1,3,0.328,0.271,1
33,1,1,3,0.263,0.134,1
33,1,1,2,0.301,0.158,1
33,1,1,2,0.567,0.294,1
33,2,2,4,0.491,0.279,1
33,1,1,3,0.425,0.199,1
33,2,2,3,0.388,0.286,1
33,2,2,3,0.671,0.272,1
33,1,1,1,1.006,0.215,1
33,1,1,3,0.236,0.152,1
33,2,1,3,0.463,0.159,1
33,2,2,3,0.26,0.246,1
33,1,1,3,0.435,0.175,1
33,1,1,3,0.245,0.144,1
33,2,-10,-10,-10,-10,1
33,2,2,4,0.296,0.215,1
33,1,1,3,0.33,0.191,1
33,2,2,4,0.304,0.238,1
33,2,2,3,0.273,0.118,1
33,2,2,3,0.474,0.143,1
33,2,2,4,0.449,0.183,1
33,1,1,4,0.73,0.207,1
33,2,2,3,0.692,0.207,1
33,2,2,4,0.435,0.175,1
33,1,2,4,0.761,0.245,1
33,2,2,3,0.656,0.152,1
33,1,1,3,0.858,0.183,1
33,2,1,3,0.655,0.127,1
33,2,2,3,0.438,0.127,1
33,2,2,3,0.343,0.111,1
33,1,1,3,0.367,0.135,1
33,2,2,2,0.915,0.31,1
33,2,2,3,0.332,0.102,1
33,2,1,3,0.361,0.143,1
33,2,-10,-10,-10,-10,1
34,1,2,1,1.864,2,1
34,2,2,1,2.358,0.531,1
34,2,2,3,1.199,1.014,1
34,1,1,4,1.022,0.83,1
34,1,2,3,1.472,1.324,1
34,2,2,4,1.999,1.415,1
34,2,2,4,1.414,1.185,1
34,1,1,4,0.772,0.94,1
34,1,1,1,1.767,0.803,1
34,2,2,4,1.401,1.527,1
34,2,2,3,1.453,0.512,1
34,1,1,2,0.977,0.389,1
34,2,2,3,2.253,0.663,1
34,1,1,4,0.587,0.592,1
34,2,2,3,2.03,0.957,1
34,1,1,4,0.757,0.522,1
34,2,2,4,0.426,0.669,1
34,2,2,3,0.661,0.384,1
34,2,2,3,0.851,0.472,1
34,1,1,3,0.551,0.883,1
34,1,1,3,0.422,1.055,1
34,2,2,1,1.671,1.713,1
34,1,1,3,1.095,1.497,1
34,2,2,3,1.525,2.404,1
34,2,2,2,1.125,0.87,1
34,2,2,4,1.266,0.584,1
34,2,2,4,1.152,0.847,1
34,2,2,4,1.327,0.955,1
34,2,2,3,1.521,0.647,1
34,1,1,4,0.562,0.646,1
34,2,2,3,0.87,1.137,1
34,2,2,3,0.982,1.327,1
34,2,2,3,0.403,0.715,1
34,1,1,2,0.454,0.884,1
34,1,2,3,1.141,0.641,1
34,1,1,1,3.095,0.355,1
34,1,1,2,1.421,0.28,1
34,1,1,2,1.115,0.431,1
34,2,2,3,0.782,0.853,1
34,2,-10,-10,-10,-10,1
34,2,2,3,0.805,1.004,1
34,1,2,2,0.737,0.729,1
34,1,1,2,0.664,0.495,1
34,1,1,2,0.539,0.327,1
34,2,2,3,0.602,2.048,1
34,1,1,3,0.48,0.81,1
34,1,1,4,0.849,0.748,1
34,2,1,1,1.17,0.351,1
34,1,1,3,1.328,1.35,1
34,2,2,3,0.553,0.637,1
34,2,2,3,0.397,0.357,1
34,2,2,3,1.317,1.314,1
34,2,2,4,0.683,0.521,1
34,2,2,4,0.45,0.348,1
34,1,1,1,0.778,0.665,1
34,2,2,3,0.763,0.719,1
34,2,2,3,0.48,0.783,1
34,1,1,2,0.487,0.83,1
34,2,2,2,0.754,0.617,1
34,2,2,1,0.929,0.671,1
34,2,2,3,0.818,0.948,1
34,1,1,1,1.695,0.581,1
34,2,2,2,0.657,1.419,1
34,1,1,2,0.764,0.456,1
34,2,2,2,0.764,0.86,1
34,1,1,1,0.642,0.363,1
34,1,1,1,0.773,0.987,1
34,1,1,3,0.707,0.652,1
34,2,2,2,0.77,0.93,1
34,2,2,1,2.167,0.485,1
34,1,1,1,1.039,0.526,1
34,2,2,2,0.7,0.771,1
34,1,1,3,1.21,1.573,1
34,1,1,2,0.868,0.782,1
34,1,1,3,0.618,0.701,1
34,1,1,2,1.133,0.456,1
34,1,1,3,0.493,0.574,1
34,1,1,3,0.768,0.445,1
34,2,2,3,1.519,0.761,1
34,1,-10,-10,-10,-10,1
34,1,1,2,0.7,0.819,1
34,2,2,2,0.879,0.892,1
34,2,2,1,1.249,0.511,1
34,2,2,2,1.313,0.436,1
34,2,1,1,0.996,0.609,1
34,1,2,1,0.87,0.455,1
34,2,2,2,0.99,0.999,1
34,1,1,2,0.691,0.38,1
34,2,2,2,0.839,0.821,1
34,1,1,1,0.797,1.424,1
34,1,2,1,0.997,0.49,1
34,1,1,3,1.223,1.311,1
34,1,1,3,0.543,0.3,1
34,2,2,3,0.658,1.191,1
34,1,1,2,0.842,0.833,1
34,1,2,1,1.41,0.534,1
34,1,1,1,1.416,0.761,1
34,1,2,1,0.863,0.651,1
34,1,1,1,1.026,0.632,1
34,2,-10,-10,-10,-10,1
35,1,2,1,1.111,0.655,1
35,1,2,2,0.755,0.248,1
35,2,2,4,1.513,0.27,1
35,1,2,3,0.589,0.12,1
35,2,1,2,0.593,0.143,1
35,2,2,3,0.701,0.511,1
35,2,2,3,2.621,0.736,1
35,1,2,2,1.431,0.344,1
35,2,1,2,0.412,0.159,1
35,1,2,2,0.958,0.336,1
35,1,2,3,0.65,0.448,1
35,1,2,2,1.177,0.215,1
35,1,1,3,1.68,0.407,1
35,2,2,3,0.631,0.311,1
35,2,2,3,0.964,0.158,1
35,1,1,3,0.292,0.144,1
35,2,2,3,1.016,0.143,1
35,1,1,3,0.424,0.151,1
35,2,2,2,0.678,0.247,1
35,2,2,2,0.314,0.207,1
35,2,1,3,0.665,0.109,1
35,2,2,2,0.629,0.239,1
35,2,2,2,3.007,0.2,1
35,2,2,2,0.834,0.357,1
35,1,1,2,0.403,0.121,1
35,1,2,2,0.376,0.168,1
35,2,2,2,0.171,0.224,1
35,2,2,2,0.3,0.175,1
35,1,1,2,0.885,0.151,1
35,1,2,2,1.062,0.239,1
35,2,2,2,0.75,0.414,1
35,1,1,3,0.469,0.559,1
35,2,2,3,1.407,0.126,1
35,2,2,3,0.504,0.223,1
35,2,2,3,0.457,0.138,1
35,2,2,3,0.286,0.112,1
35,2,2,3,0.375,0.374,1
35,2,2,2,0.318,0.191,1
35,1,2,3,0.03,0.143,1
35,1,-10,-10,-10,-10,1
35,2,2,2,0.368,0.224,1
35,1,1,3,0.397,0.207,1
35,1,2,3,0.461,0.215,1
35,1,1,3,0.215,0.118,1
35,1,1,3,0.58,0.215,1
35,2,2,3,5.788,0.206,1
35,1,2,2,1.059,0.159,1
35,2,1,3,0.669,0.184,1
35,1,2,2,0.672,0.189,1
35,1,1,3,0.46,0.12,1
35,1,2,3,0.348,0.118,1
35,2,2,2,0.199,0.206,1
35,1,1,3,0.383,0.046,1
35,2,2,3,0.183,0.104,1
35,1,1,3,0.392,0.032,1
35,1,1,3,0.374,0.085,1
35,1,2,3,0.148,0.125,1
35,2,2,3,0.228,0.122,1
35,1,1,3,0.471,0.116,1
35,2,2,3,0.137,0.136,1
35,2,2,3,0.554,0.141,1
35,1,2,3,0.394,0.176,1
35,2,1,3,0.355,0.128,1
35,1,1,3,0.336,0.59,1
35,2,2,3,0.302,0.158,1
35,2,2,3,0.266,0.095,1
35,1,1,4,0.216,0.52,1
35,2,2,3,1.245,0.12,1
35,1,2,3,0.477,0.186,1
35,1,1,2,0.439,0.498,1
35,1,2,2,0.091,0.191,1
35,1,2,3,1.318,0.239,1
35,2,1,3,0.038,0.208,1
35,2,2,3,0.53,0.144,1
35,2,2,3,0.467,0.119,1
35,2,2,3,0.052,0.119,1
35,2,2,3,0.175,0.094,1
35,1,1,3,0.297,0.311,1
35,1,2,3,0.227,0.103,1
35,1,-10,-10,-10,-10,1
35,1,2,3,0.309,0.245,1
35,1,2,2,0.034,0.23,1
35,1,1,2,0.082,0.095,1
35,2,2,3,0.396,0.671,1
35,2,2,4,0.572,0.175,1
35,1,1,4,0.221,0.161,1
35,1,1,3,0.818,0.399,1
35,2,2,3,0.876,0.39,1
35,2,2,3,0.403,0.127,1
35,1,1,3,0.723,0.118,1
35,2,2,3,0.32,0.1,1
35,2,1,3,0.307,0.053,1
35,2,2,3,0.387,0.072,1
35,2,1,3,0.389,0.135,1
35,2,2,2,0.465,0.209,1
35,2,1,2,0.676,0.166,1
35,1,2,2,0.447,0.176,1
35,2,2,4,0.83,0.264,1
35,2,2,4,0.303,0.11,1
35,1,-10,-10,-10,-10,1
36,1,1,3,0.273,0.865,1
36,1,1,3,0.862,0.501,1
36,1,2,3,1.718,0.557,1
36,1,1,3,0.724,0.563,1
36,1,2,3,1.526,0.451,1
36,1,1,4,0.281,0.432,1
36,2,2,3,1.134,0.467,1
36,1,1,4,1.554,0.504,1
36,1,1,4,0.289,0.369,1
36,2,2,4,0.488,0.324,1
36,2,2,4,0.246,0.305,1
36,1,2,4,0.428,0.315,1
36,2,2,4,0.413,0.202,1
36,2,2,4,0.113,0.217,1
36,2,2,4,0.07,0.279,1
36,2,2,4,0.183,0.293,1
36,1,1,4,0.427,0.311,1
36,2,2,4,0.396,0.318,1
36,2,2,4,0.336,0.273,1
36,2,2,4,0.101,0.243,1
36,1,1,4,0.43,0.448,1
36,1,1,3,0.86,0.319,1
36,2,2,3,0.397,0.396,1
36,1,1,4,0.299,0.301,1
36,2,2,4,0.212,0.274,1
36,1,1,4,0.386,0.298,1
36,2,2,4,0.246,0.238,1
36,1,1,4,0.297,0.288,1
36,2,2,4,0.275,0.273,1
36,2,2,4,0.119,0.299,1
36,1,1,4,0.289,0.331,1
36,1,2,1,1.335,1.166,1
36,2,2,4,0.311,0.644,1
36,1,2,4,0.349,0.226,1
36,2,2,4,0.209,0.304,1
36,1,1,4,0.179,0.34,1
36,1,1,4,0.252,0.292,1
36,1,1,4,0.507,0.273,1
36,1,1,4,0.466,0.281,1
36,2,-10,-10,-10,-10,1
36,1,1,4,0.299,0.263,1
36,1,1,4,0.175,0.253,1
36,2,2,4,0.193,0.331,1
36,1,1,4,0.174,0.355,1
36,1,1,4,0.039,0.319,1
36,1,1,4,0.007,0.285,1
36,1,1,3,0.182,0.386,1
36,1,1,4,1.037,0.311,1
36,2,2,4,0.549,0.217,1
36,2,2,4,0.228,0.216,1
36,1,2,4,0.152,0.401,1
36,2,2,4,0.34,0.223,1
36,2,2,4,0.533,0.263,1
36,2,2,4,0.262,0.221,1
36,1,1,4,0.216,0.218,1
36,1,1,4,0.179,0.316,1
36,1,1,4,0.11,0.203,1
36,1,1,4,0.219,0.186,1
36,1,1,4,0.233,0.178,1
36,2,1,4,0.285,0.221,1
36,1,1,4,0.389,0.218,1
36,1,2,4,0.049,0.507,1
36,2,2,4,0.569,0.246,1
36,1,1,4,0.151,0.225,1
36,1,1,4,0.35,0.212,1
36,1,1,4,0.264,0.255,1
36,2,2,4,0.511,0.291,1
36,2,2,4,0.266,0.239,1
36,2,1,4,0.237,0.221,1
36,2,1,4,0.423,0.225,1
36,2,2,4,0.266,0.213,1
36,1,1,4,0.232,0.213,1
36,2,2,4,0.635,0.222,1
36,2,1,4,0.387,0.284,1
36,2,2,4,0.372,0.247,1
36,2,2,4,0.363,0.197,1
36,2,2,4,0.566,0.208,1
36,1,1,4,0.233,0.263,1
36,1,1,4,0.332,0.23,1
36,2,-10,-10,-10,-10,1
36,1,1,4,0.253,0.193,1
36,1,1,4,0.466,0.197,1
36,2,2,4,0.303,0.22,1
36,1,1,4,0.112,0.24,1
36,1,2,4,0.313,0.205,1
36,1,1,4,0.078,0.243,1
36,1,1,4,0.035,0.198,1
36,2,2,4,0.26,0.27,1
36,2,2,4,0.136,0.267,1
36,1,2,4,0.044,0.269,1
36,1,1,4,1.404,0.321,1
36,1,2,4,0.372,0.246,1
36,1,1,4,0.168,0.215,1
36,1,1,4,0.341,0.198,1
36,1,2,4,0.683,0.224,1
36,2,2,4,0.35,0.184,1
36,2,2,4,0.195,0.247,1
36,2,2,4,0.073,0.32,1
36,1,1,4,0.239,0.231,1
36,2,-10,-10,-10,-10,1
37,2,2,1,1.675,2.098,1
37,1,1,4,1.011,0.783,1
37,2,2,3,1.188,0.588,1
37,1,1,3,2.316,9.615,1
37,1,1,2,0.79,0.67,1
37,2,2,2,0.962,0.887,1
37,2,2,4,0.76,0.695,1
37,2,2,4,0.821,0.352,1
37,1,1,3,0.462,0.43,1
37,2,2,3,0.734,0.351,1
37,1,1,3,0.474,0.677,1
37,1,1,1,0.791,0.471,1
37,2,2,4,0.716,0.574,1
37,1,1,3,0.441,8.336,1
37,2,2,2,0.93,0.744,1
37,2,2,4,0.596,0.569,1
37,1,1,4,0.22,0.376,1
37,1,1,1,0.57,0.471,1
37,2,2,2,0.736,0.35,1
37,1,1,3,0.472,0.519,1
37,2,2,3,0.334,0.623,1
37,1,1,3,0.343,0.44,1
37,1,1,2,0.591,0.687,1
37,1,1,2,0.323,0.281,1
37,2,2,1,0.882,0.4,1
37,1,1,2,0.251,0.271,1
37,1,1,1,0.354,0.647,1
37,2,2,1,1.081,0.439,1
37,2,2,2,0.516,0.199,1
37,2,2,3,0.313,0.245,1
37,1,1,2,0.723,0.297,1
37,2,2,3,0.267,0.558,1
37,1,1,2,1.016,0.623,1
37,1,1,3,0.572,0.624,1
37,2,2,1,0.531,0.285,1
37,1,1,2,0.432,0.319,1
37,1,1,1,0.708,0.207,1
37,1,2,1,2.07,0.463,1
37,2,2,3,0.771,0.463,1
37,1,-10,-10,-10,-10,1
37,1,1,2,0.568,4.84,1
37,2,2,3,0.293,0.567,1
37,2,2,4,0.701,0.295,1
37,2,2,2,0.585,0.247,1
37,2,2,1,0.879,0.223,1
37,1,1,1,1.241,0.293,1
37,2,2,2,0.743,0.784,1
37,2,2,3,0.327,0.303,1
37,2,2,3,0.361,0.831,1
37,1,1,3,0.298,0.383,1
37,2,2,2,0.309,0.278,1
37,1,2,1,0.969,0.279,1
37,1,1,1,0.827,0.464,1
37,1,2,1,0.967,0.551,1
37,2,2,3,0.442,0.336,1
37,2,2,2,0.22,0.214,1
37,2,2,2,0.34,0.16,1
37,2,2,2,0.711,0.271,1
37,1,1,2,0.282,0.44,1
37,1,1,2,0.815,0.192,1
37,1,1,1,2.313,0.471,1
37,2,2,1,0.314,0.303,1
37,1,1,2,0.631,0.239,1
37,1,1,1,0.642,0.151,1
37,1,1,1,0.934,0.159,1
37,2,2,2,0.364,0.188,1
37,2,2,2,0.406,0.159,1
37,2,2,2,0.547,0.175,1
37,2,2,1,0.524,0.199,1
37,2,2,1,1.454,0.167,1
37,1,1,1,0.444,0.328,1
37,2,2,1,0.382,0.583,1
37,1,1,1,0.268,0.392,1
37,2,2,2,0.29,0.278,1
37,2,2,2,0.318,0.271,1
37,2,2,2,0.239,0.207,1
37,1,1,2,0.242,0.215,1
37,2,2,1,0.717,0.157,1
37,2,2,2,0.375,0.159,1
37,1,-10,-10,-10,-10,1
37,2,2,3,0.355,0.381,1
37,2,2,2,0.321,0.167,1
37,2,2,1,0.507,0.151,1
37,2,2,2,0.439,0.135,1
37,1,1,2,0.277,0.608,1
37,1,1,2,0.357,0.183,1
37,1,1,2,0.733,0.173,1
37,2,1,1,0.45,0.151,1
37,1,1,1,0.316,0.157,1
37,2,2,1,0.636,0.535,1
37,2,2,3,0.262,0.952,1
37,2,2,2,0.292,0.159,1
37,2,2,1,1.065,0.357,1
37,2,2,2,0.504,0.191,1
37,1,1,2,0.25,0.584,1
37,2,2,1,0.323,0.535,1
37,2,2,3,0.557,0.231,1
37,2,1,1,0.481,0.159,1
37,1,1,1,0.878,0.157,1
37,1,-10,-10,-10,-10,1
38,1,1,2,1.982,0.884,1
38,1,1,4,0.767,0.24,1
38,2,2,4,0.508,0.213,1
38,1,1,3,0.322,0.143,1
38,2,2,3,0.246,0.17,1
38,1,1,3,0.567,0.25,1
38,2,2,4,0.269,0.155,1
38,2,2,4,0.32,0.153,1
38,1,1,3,0.401,0.168,1
38,1,1,3,0.775,0.306,1
38,2,2,4,0.237,0.152,1
38,2,2,4,0.271,0.167,1
38,1,1,1,0.797,0.167,1
38,2,2,4,0.192,0.155,1
38,1,1,3,0.752,0.275,1
38,1,2,3,0.242,0.17,1
38,1,1,3,0.492,0.166,1
38,1,1,1,0.764,0.197,1
38,2,2,3,0.502,0.165,1
38,1,1,3,0.355,0.267,1
38,2,2,2,7.058,0.304,1
38,1,1,3,0.276,0.127,1
38,1,1,3,0.234,0.157,1
38,2,2,3,0.211,0.175,1
38,1,1,3,0.278,0.125,1
38,2,2,3,0.155,0.127,1
38,1,2,3,0.306,0.115,1
38,1,1,1,0.459,0.174,1
38,2,2,3,0.222,0.129,1
38,1,1,3,0.269,0.147,1
38,2,2,4,0.163,0.148,1
38,2,2,3,0.206,0.124,1
38,2,2,3,0.172,0.112,1
38,2,2,3,0.124,0.123,1
38,2,2,3,0.227,0.086,1
38,1,1,1,0.567,0.21,1
38,1,1,3,0.434,0.276,1
38,1,1,3,0.278,0.189,1
38,1,1,1,0.402,0.228,1
38,1,-10,-10,-10,-10,1
38,1,1,1,0.307,0.199,1
38,2,2,3,0.22,0.134,1
38,2,2,3,0.365,0.085,1
38,2,2,3,0.11,0.127,1
38,2,2,4,0.188,0.107,1
38,2,2,4,0.21,0.076,1
38,1,2,2,0.533,0.197,1
