Subj_idx,Stimulus,Response,Confidence,RT_decision,RT_confidence,Difficulty
81,1,1,2,0.611,0.519,1
81,2,2,2,0.689,0.767,1
81,2,2,3,0.391,0.405,1
81,2,2,3,0.82,0.688,1
81,1,1,3,0.619,0.454,1
81,1,1,3,0.534,0.317,1
81,2,2,3,1.544,0.974,1
81,2,2,3,0.756,0.663,1
81,2,2,3,1.301,0.39,1
81,1,1,3,0.604,0.902,1
81,1,1,3,0.504,0.807,1
81,1,1,3,0.714,1.217,1
81,1,1,3,0.559,0.703,1
81,2,1,1,1.007,0.697,1
81,2,2,3,0.793,0.855,1
81,1,1,3,0.449,0.543,1
81,1,1,3,0.614,0.439,1
81,2,1,2,0.891,1.055,1
81,1,-10,-10,-10,-10,1
81,1,1,3,0.669,1.005,1
81,1,1,3,0.68,0.895,1
81,2,2,2,0.698,36.041,1
81,1,1,3,0.785,0.601,1
81,2,2,3,0.822,0.351,1
81,2,2,1,1.38,0.43,1
81,1,1,3,0.544,0.407,1
81,1,1,3,0.662,0.6,1
81,1,1,3,0.771,0.343,1
81,2,1,1,1.351,0.246,1
81,1,2,1,4.542,0.294,1
81,1,1,3,0.728,0.775,1
81,1,1,3,0.682,0.366,1
81,2,2,3,1.359,0.358,1
81,2,2,3,0.689,1.382,1
81,1,1,3,0.723,0.645,1
81,2,2,3,0.914,0.486,1
81,1,1,3,0.719,0.31,1
81,2,2,2,0.844,0.711,1
81,1,-10,-10,-10,-10,1
82,2,1,1,1.839,0.968,1
82,2,1,1,1.138,0.361,1
82,1,1,1,1.176,0.214,1
82,2,2,1,0.62,0.307,1
82,2,2,1,1.254,0.266,1
82,1,1,3,0.505,1.034,1
82,1,1,4,0.744,0.463,1
82,2,2,2,0.829,0.858,1
82,1,1,4,0.564,0.631,1
82,2,2,3,0.672,0.325,1
82,1,1,2,0.439,1.19,1
82,1,1,2,0.358,0.496,1
82,1,1,4,0.403,0.564,1
82,1,1,3,0.973,1.079,1
82,1,1,3,0.384,0.615,1
82,1,2,2,0.707,0.474,1
82,1,1,4,0.365,0.303,1
82,2,2,4,1.003,0.178,1
82,2,2,3,6.907,1.058,1
82,2,2,4,0.575,0.164,1
82,1,1,4,0.625,0.163,1
82,1,1,4,0.415,0.122,1
82,1,2,4,0.496,0.202,1
82,1,2,3,0.582,0.637,1
82,1,1,2,0.485,0.526,1
82,2,2,4,0.715,0.221,1
82,2,2,4,0.51,0.173,1
82,1,2,4,0.368,0.153,1
82,2,2,4,0.415,0.181,1
82,1,1,1,0.533,0.926,1
82,1,1,2,0.615,0.249,1
82,1,1,4,0.49,0.513,1
82,2,2,4,0.625,0.116,1
82,2,2,4,0.37,0.031,1
82,1,2,3,0.611,0.228,1
82,1,2,2,0.791,0.595,1
82,2,2,1,0.364,0.229,1
82,1,1,3,0.462,0.663,1
82,2,2,3,0.478,0.705,1
82,2,-10,-10,-10,-10,1
82,1,1,2,0.515,0.314,1
82,2,2,3,0.816,0.396,1
82,1,1,3,0.41,0.522,1
82,2,2,4,0.375,0.263,1
82,1,1,4,0.466,0.205,1
82,2,2,4,0.263,0.117,1
82,2,2,4,0.369,0.094,1
82,2,2,4,0.42,0.359,1
82,1,1,4,0.658,0.225,1
82,2,2,4,0.308,0.12,1
82,2,1,4,0.665,0.294,1
82,2,2,4,0.545,0.12,1
82,1,1,3,0.454,0.902,1
82,2,2,4,0.426,0.239,1
82,1,1,4,0.409,0.25,1
82,1,2,2,0.702,0.486,1
82,2,2,2,0.35,0.214,1
82,2,2,3,0.308,0.63,1
82,1,1,3,0.329,0.564,1
82,2,2,3,0.818,0.341,1
82,1,1,1,0.507,0.349,1
82,1,2,2,1.337,0.488,1
82,2,2,4,0.662,0.259,1
82,2,2,4,3.504,0.445,1
82,2,2,4,0.562,0.168,1
82,2,2,2,13.12,0.411,1
82,2,2,4,0.392,0.217,1
82,1,1,3,0.771,0.587,1
82,2,1,1,8.316,0.41,1
82,2,1,4,0.381,0.18,1
82,2,1,3,0.353,0.27,1
82,1,1,4,0.307,0.25,1
82,2,2,1,0.674,0.22,1
82,1,1,3,0.597,0.498,1
82,1,1,4,0.347,0.086,1
82,2,1,1,1.327,0.188,1
82,2,1,1,0.301,0.172,1
82,1,2,1,0.502,0.278,1
82,2,2,2,0.318,0.577,1
82,1,-10,-10,-10,-10,1
82,1,1,1,0.552,0.325,1
82,2,1,1,1.07,0.416,1
82,1,1,1,0.55,0.366,1
82,2,2,2,0.39,0.233,1
82,1,1,2,0.516,0.233,1
82,2,2,1,0.637,0.473,1
82,2,2,3,0.523,0.273,1
82,2,2,4,0.911,0.198,1
82,2,2,3,0.366,0.356,1
82,1,1,2,0.321,0.45,1
82,2,2,3,0.507,0.372,1
82,2,2,3,0.456,0.356,1
82,1,1,2,0.378,0.353,1
82,1,1,2,0.462,0.313,1
82,1,2,1,0.358,0.301,1
82,1,1,1,0.585,0.443,1
82,2,2,4,0.399,0.432,1
82,1,1,1,0.47,0.52,1
82,2,2,2,0.36,0.377,1
82,1,-10,-10,-10,-10,1
83,1,1,1,1.86,1.588,1
83,2,2,1,1.712,0.559,1
83,2,1,1,0.743,0.738,1
83,1,1,1,1.682,0.458,1
83,1,1,1,0.793,0.364,1
83,1,2,1,0.417,0.318,1
83,2,1,1,1.225,0.405,1
83,2,1,1,1.471,0.279,1
83,1,2,1,0.494,0.258,1
83,1,1,1,0.778,0.232,1
83,2,2,1,1.288,1.333,1
83,2,1,1,1.199,0.305,1
83,2,1,1,0.769,0.324,1
83,2,2,1,1.537,0.609,1
83,1,1,1,1.686,0.36,1
83,1,2,1,0.966,0.373,1
83,1,2,2,1.132,1.173,1
83,2,1,1,0.69,0.57,1
83,2,1,2,0.349,0.887,1
83,1,1,3,1.528,1.212,1
83,2,2,3,1.031,0.432,1
83,1,1,1,0.47,0.343,1
83,1,2,1,0.703,0.474,1
83,1,1,1,0.597,0.328,1
83,2,2,1,1.071,0.395,1
83,2,1,1,0.752,0.305,1
83,2,1,1,0.596,0.292,1
83,1,2,2,0.687,0.393,1
83,1,1,1,0.612,0.318,1
83,1,1,2,0.725,0.821,1
83,1,1,2,0.542,0.284,1
83,2,1,1,1.025,0.3,1
83,2,2,1,0.774,0.349,1
83,1,1,1,0.81,0.294,1
83,2,1,1,0.904,0.306,1
83,2,2,1,0.487,0.271,1
83,1,2,1,0.357,0.316,1
83,1,1,1,0.471,0.288,1
83,2,1,1,1.116,0.252,1
83,1,-10,-10,-10,-10,1
83,1,1,2,0.999,0.505,1
83,2,2,1,0.797,0.413,1
83,1,1,1,0.406,0.288,1
83,1,1,1,1.028,0.259,1
83,1,1,2,0.475,0.253,1
83,2,2,3,0.691,0.907,1
83,2,2,1,0.734,0.835,1
83,2,2,2,0.562,0.448,1
83,1,1,1,0.336,0.283,1
83,2,2,1,0.347,0.283,1
83,2,2,1,0.401,0.319,1
83,2,2,2,1.196,0.215,1
83,2,2,3,0.486,0.257,1
83,1,1,1,0.974,0.416,1
83,1,1,2,1.319,0.532,1
83,2,2,1,0.64,0.377,1
83,1,1,1,0.759,0.341,1
83,1,1,1,2.113,0.296,1
83,2,2,1,0.649,0.341,1
83,2,1,1,5.639,0.237,1
83,2,2,2,0.519,0.499,1
83,1,1,1,0.33,0.317,1
83,1,1,2,0.943,0.252,1
83,1,2,1,0.441,0.293,1
83,2,2,2,0.693,0.191,1
83,2,2,3,0.592,0.306,1
83,2,1,1,0.479,0.551,1
83,1,2,2,0.417,0.345,1
83,2,1,2,1.504,0.408,1
83,2,2,1,0.336,0.367,1
83,2,1,1,0.271,0.417,1
83,1,1,2,1.921,0.406,1
83,2,2,2,0.871,0.348,1
83,2,2,3,0.582,0.293,1
83,1,1,3,0.498,0.282,1
83,1,1,1,0.783,0.282,1
83,2,2,2,0.27,1.44,1
83,1,1,2,1.69,0.475,1
83,1,2,1,0.384,0.408,1
83,1,-10,-10,-10,-10,1
83,2,2,3,0.815,0.349,1
83,1,1,1,0.395,0.306,1
83,1,2,1,0.549,0.337,1
83,2,2,2,0.298,0.273,1
83,2,2,2,0.407,1.781,1
83,2,2,3,0.38,0.289,1
83,2,2,3,0.403,0.801,1
83,2,2,1,0.547,0.96,1
83,2,1,2,0.494,0.664,1
83,2,1,1,1.595,0.356,1
83,1,1,1,1.408,1.136,1
83,1,2,1,0.668,0.425,1
83,2,1,2,0.708,0.485,1
83,1,2,2,0.914,0.22,1
83,1,1,2,0.528,0.291,1
83,1,1,2,0.423,0.364,1
83,2,1,1,0.513,0.758,1
83,2,2,1,0.517,0.441,1
83,2,2,1,0.764,0.322,1
83,2,-10,-10,-10,-10,1
84,2,1,2,3.739,2.451,1
84,2,2,1,1.704,1.103,1
84,1,2,1,0.597,0.486,1
84,1,1,2,0.304,1.932,1
84,2,1,2,0.677,0.205,1
84,2,1,2,0.028,0.22,1
84,1,2,1,0.021,0.009,1
84,1,1,2,0.105,0.077,1
84,1,1,1,0.518,0.454,1
84,1,1,1,0.503,0.214,1
84,1,1,1,0.069,0.19,1
84,1,1,1,0.084,0.15,1
84,1,1,1,0.404,0.253,1
84,2,1,1,0.385,0.198,1
84,2,2,2,0.471,0.182,1
84,1,1,1,0.109,0.166,1
84,2,1,1,0.106,0.182,1
84,2,1,1,0.117,1.206,1
84,2,2,2,0.412,0.231,1
84,1,1,1,0.357,0.787,1
84,2,1,2,0.267,0.207,1
84,2,2,1,0.005,0.01,1
84,1,1,2,0.121,0.151,1
84,1,2,1,0.049,0.01,1
84,2,2,1,0.104,0.175,1
84,1,1,2,0.127,0.063,1
84,1,2,1,0.183,0.27,1
84,1,2,2,0.179,0.767,1
84,1,1,2,0.018,0.071,1
84,1,1,2,0.207,0.215,1
84,1,1,1,0.108,0.703,1
84,1,1,2,0.236,0.191,1
84,2,2,2,0.158,0.263,1
84,1,2,1,0.225,0.518,1
84,1,2,1,0.174,0.039,1
84,1,1,2,0.158,0.175,1
84,1,1,2,0.082,0.021,1
84,2,2,1,0.222,0.009,1
84,1,2,2,0.141,0.421,1
84,2,-10,-10,-10,-10,1
84,2,2,4,0.499,1.214,1
84,1,1,2,0.439,0.47,1
84,2,2,4,1.008,0.472,1
84,1,2,3,0.668,1.366,1
84,2,2,3,0.9,0.262,1
84,2,2,3,0.265,0.214,1
84,2,2,3,0.395,0.142,1
84,1,2,3,4.867,1.712,1
84,2,2,3,3.497,0.832,1
84,1,1,4,0.818,0.477,1
84,1,1,3,0.556,0.261,1
84,2,2,4,1.811,1.093,1
84,2,2,4,0.288,0.469,1
84,2,2,3,1.654,0.021,1
84,2,2,4,0.437,0.998,1
84,1,2,4,0.475,0.535,1
84,1,2,4,0.992,0.566,1
84,1,2,2,0.969,0.375,1
84,1,2,2,0.862,0.317,1
84,1,1,4,0.502,0.271,1
84,1,2,1,3.243,0.87,1
84,1,2,3,0.33,0.478,1
84,1,2,3,0.732,0.262,1
84,2,2,3,0.32,0.006,1
84,2,2,3,0.027,0.358,1
84,2,2,3,1.167,0.591,1
84,2,2,3,0.708,0.023,1
84,2,2,3,1.751,0.983,1
84,2,2,3,0.404,0.35,1
84,2,2,2,0.27,0.254,1
84,1,2,2,0.109,0.221,1
84,2,2,2,0.249,0.19,1
84,2,2,3,0.073,1.476,1
84,1,2,2,0.583,0.214,1
84,2,2,3,0.209,0.423,1
84,1,2,3,0.131,0.303,1
84,2,2,3,1.451,0.366,1
84,1,1,4,0.408,0.552,1
84,2,2,3,0.568,0.358,1
84,1,-10,-10,-10,-10,1
84,1,1,3,3.277,2.357,1
84,2,2,4,0.747,0.342,1
84,2,2,4,1.698,0.727,1
84,1,2,2,1.097,1.471,1
84,1,2,2,0.267,0.263,1
84,1,2,2,0.198,1.383,1
84,2,2,4,0.218,0.367,1
84,1,2,4,0.017,0.369,1
84,2,2,4,1.09,0.367,1
84,1,1,4,0.302,0.335,1
84,1,1,4,1.709,0.359,1
84,1,1,4,0.271,0.431,1
84,2,1,4,0.137,0.432,1
84,2,1,4,0.002,0.365,1
84,1,2,3,0.031,0.285,1
84,1,2,4,0.258,0.303,1
84,2,2,4,0.58,0.237,1
84,2,2,4,0.342,0.218,1
84,2,2,4,0.326,0.231,1
84,2,-10,-10,-10,-10,1
85,1,1,1,3.103,0.433,1
85,1,1,1,0.803,0.207,1
85,1,1,1,0.734,0.202,1
85,1,1,2,0.615,0.272,1
85,1,1,2,1.058,0.339,1
85,2,2,3,1.122,0.79,1
85,2,2,4,0.635,0.248,1
85,2,1,1,0.81,0.239,1
85,1,1,3,0.603,0.219,1
85,1,1,3,0.669,0.216,1
85,1,1,2,0.672,0.214,1
85,1,1,2,0.668,0.215,1
85,1,1,3,0.594,0.22,1
85,1,1,2,0.593,0.192,1
85,1,1,1,0.62,0.212,1
85,1,1,3,0.685,0.231,1
85,2,1,3,0.658,0.196,1
85,1,1,3,0.577,0.194,1
85,2,1,1,0.497,0.223,1
85,2,1,2,0.61,0.207,1
85,2,1,1,0.794,0.237,1
85,2,2,4,1.107,0.238,1
85,2,2,4,0.667,0.298,1
85,2,2,4,0.56,0.23,1
85,1,1,2,0.766,0.296,1
85,2,2,3,1.167,0.309,1
85,2,2,4,0.577,0.243,1
85,1,2,3,0.745,0.508,1
85,1,2,3,0.511,0.225,1
85,2,2,4,0.503,0.234,1
85,2,2,4,0.438,0.251,1
85,1,2,4,0.731,0.233,1
85,2,2,4,0.463,0.238,1
85,1,1,3,0.767,0.285,1
85,2,2,3,0.889,0.291,1
85,1,1,1,0.797,0.286,1
85,2,2,3,0.81,0.205,1
85,2,1,1,1.78,0.21,1
85,2,1,1,1.732,0.221,1
85,1,-10,-10,-10,-10,1
85,1,1,1,0.919,0.311,1
85,2,1,3,0.638,0.233,1
85,1,1,3,0.668,0.22,1
85,1,1,3,0.651,0.198,1
85,2,1,3,0.475,0.232,1
85,1,1,2,0.623,0.183,1
85,1,1,4,0.938,0.315,1
85,2,2,4,0.685,0.301,1
85,2,2,3,1.218,0.213,1
85,1,1,2,0.668,0.231,1
85,1,1,1,1.356,0.218,1
85,1,1,3,0.624,0.263,1
85,2,1,2,0.624,0.271,1
85,1,1,2,0.653,0.229,1
85,1,1,3,0.777,0.221,1
85,2,1,1,4.53,0.21,1
85,2,1,3,0.481,0.257,1
85,2,1,3,0.572,0.253,1
85,2,1,1,0.531,0.33,1
85,2,1,1,0.825,0.241,1
85,1,1,1,1.092,0.194,1
85,2,1,2,0.654,0.183,1
85,1,1,2,0.558,0.171,1
85,2,1,3,0.612,0.265,1
85,2,1,3,0.731,0.203,1
85,2,1,1,0.463,0.208,1
85,1,1,2,0.361,0.208,1
85,1,1,3,0.25,0.281,1
85,2,1,3,0.497,0.21,1
85,2,1,3,0.51,0.209,1
85,1,1,2,0.543,0.165,1
85,1,1,3,0.389,0.209,1
85,2,1,3,1.121,0.47,1
85,2,1,4,0.764,0.501,1
85,2,1,3,0.453,0.224,1
85,1,1,2,0.45,0.22,1
85,2,1,2,0.841,0.305,1
85,2,1,2,0.526,0.178,1
85,1,1,2,0.638,0.211,1
85,1,-10,-10,-10,-10,1
85,1,1,2,0.653,0.167,1
85,2,1,2,0.558,0.261,1
85,2,1,1,105.77,0.165,1
85,1,1,1,0.328,0.184,1
85,1,1,2,0.344,0.196,1
85,2,2,4,0.901,0.338,1
85,1,2,3,0.254,0.2,1
85,1,2,3,0.34,0.184,1
85,2,1,2,0.456,0.18,1
85,1,1,1,0.981,0.213,1
85,1,1,3,0.59,0.241,1
85,1,1,3,0.372,0.2,1
85,2,1,2,3.747,0.17,1
85,1,1,2,1.685,0.205,1
85,2,2,3,0.824,0.451,1
85,1,1,1,17.151,0.183,1
85,1,2,3,0.523,0.313,1
85,2,2,3,1.232,0.209,1
85,2,1,1,1.063,0.379,1
85,1,-10,-10,-10,-10,1
86,1,1,1,1.146,1.458,1
86,1,2,2,2.855,0.983,1
86,2,2,4,1.373,0.939,1
86,1,2,3,1.383,1.039,1
86,1,2,2,1.15,0.936,1
86,2,2,3,1.113,0.68,1
86,2,2,3,1.511,1.648,1
86,1,2,2,0.929,0.876,1
86,1,1,2,0.845,0.972,1
86,2,2,2,0.91,0.811,1
86,2,2,2,0.973,0.852,1
86,2,2,3,0.566,0.45,1
86,2,2,3,0.273,0.51,1
86,1,1,2,0.563,0.706,1
86,2,1,3,0.345,0.813,1
86,2,1,2,0.547,0.908,1
86,1,1,1,0.584,1.017,1
86,1,1,1,0.323,0.714,1
86,1,1,2,1.422,1.287,1
86,2,1,1,0.428,0.707,1
86,2,1,1,0.148,1.025,1
86,1,2,2,0.728,0.64,1
86,1,2,2,0.365,0.557,1
86,1,2,2,0.226,0.613,1
86,1,2,3,0.249,0.272,1
86,1,1,1,0.611,0.67,1
86,1,1,2,0.469,0.569,1
86,1,1,3,0.016,0.489,1
86,1,2,3,1.218,0.547,1
86,1,2,2,0.93,0.646,1
86,1,2,2,0.517,0.738,1
86,1,1,4,0.646,1.81,1
86,2,1,3,1.426,0.79,1
86,1,2,1,1.916,0.84,1
86,2,1,1,1.379,1.337,1
86,2,2,3,0.445,0.677,1
86,2,2,4,0.991,1.02,1
86,1,1,3,0.501,1.117,1
86,2,2,3,0.874,0.541,1
86,1,-10,-10,-10,-10,1
86,2,2,4,0.365,0.877,1
86,1,1,3,0.334,0.622,1
86,2,2,4,0.549,0.67,1
86,2,2,4,0.712,0.477,1
86,1,1,4,0.399,0.757,1
86,2,2,4,0.953,0.391,1
86,1,1,4,0.438,0.613,1
86,1,2,3,2.55,0.683,1
86,1,1,4,0.592,0.724,1
86,1,2,4,0.743,0.481,1
86,2,2,3,1.179,0.421,1
86,2,2,2,0.801,0.723,1
86,1,1,4,0.553,0.746,1
86,2,1,2,0.84,1.037,1
86,2,1,2,0.485,0.958,1
86,2,2,3,0.854,0.422,1
86,2,2,3,0.423,0.594,1
86,1,1,2,0.283,0.51,1
86,1,1,2,1.783,0.643,1
86,2,2,3,1.116,0.408,1
86,1,1,2,0.506,0.454,1
86,2,2,3,0.527,0.489,1
86,1,1,2,0.663,0.612,1
86,1,1,3,0.354,1.192,1
86,1,1,3,0.259,1.198,1
86,2,2,4,0.541,0.656,1
86,1,1,2,0.538,1.272,1
86,2,2,3,2.114,0.427,1
86,1,1,2,0.334,0.482,1
86,2,1,4,0.581,0.577,1
86,2,2,3,0.784,0.553,1
86,1,2,4,0.854,0.448,1
86,1,2,3,0.665,0.481,1
86,2,2,3,0.263,0.451,1
86,1,2,2,0.574,0.799,1
86,1,1,2,0.491,0.434,1
86,1,1,2,0.666,0.353,1
86,2,1,3,0.357,0.725,1
86,1,2,3,0.95,0.329,1
86,2,-10,-10,-10,-10,1
86,2,2,3,0.253,0.449,1
86,2,2,4,0.188,0.411,1
86,2,2,4,0.358,0.315,1
86,2,2,4,0.092,0.336,1
86,2,2,4,0.307,0.243,1
86,2,2,4,0.461,0.272,1
86,2,2,4,0.315,0.382,1
86,1,1,2,0.645,0.358,1
86,1,1,2,0.202,0.295,1
86,1,1,1,0.335,0.554,1
86,2,1,1,0.519,0.36,1
86,2,2,3,0.446,0.269,1
86,2,2,3,0.278,0.883,1
86,2,2,3,0.313,0.23,1
86,2,2,2,0.323,0.273,1
86,2,2,3,0.264,0.215,1
86,1,2,2,0.172,0.574,1
86,2,2,1,0.207,0.519,1
86,1,2,1,0.568,1.108,1
86,1,-10,-10,-10,-10,1
87,2,1,1,1.272,0.246,1
87,2,1,1,0.914,0.242,1
87,2,2,1,0.556,0.227,1
87,2,2,1,0.602,0.231,1
87,1,2,1,0.426,0.219,1
87,2,2,1,0.655,0.212,1
87,1,2,1,0.625,0.24,1
87,1,1,1,0.393,0.164,1
87,2,1,1,0.285,0.196,1
87,1,1,1,0.222,0.185,1
87,2,2,1,0.276,0.294,1
87,1,2,1,0.225,0.169,1
87,1,2,2,1.037,0.294,1
87,1,1,2,0.388,0.226,1
87,2,2,3,0.721,0.447,1
87,1,1,3,0.601,0.559,1
87,2,2,3,0.659,0.426,1
87,2,2,1,0.931,0.39,1
87,2,2,1,0.497,0.46,1
87,1,2,1,0.291,0.204,1
87,1,2,1,1.214,0.311,1
87,2,1,1,0.485,0.307,1
87,2,1,3,0.433,0.546,1
87,2,1,3,0.654,0.521,1
87,1,1,2,0.507,0.496,1
87,2,1,2,0.89,0.517,1
87,1,1,2,0.304,0.631,1
87,1,2,2,0.575,0.783,1
87,1,1,3,0.93,0.696,1
87,2,1,3,0.69,0.268,1
87,2,1,1,0.436,0.44,1
87,2,1,2,0.31,0.231,1
87,1,1,2,0.327,0.411,1
87,2,2,3,0.944,0.4,1
87,1,1,3,0.437,0.898,1
87,2,2,2,0.831,0.197,1
87,2,2,1,0.338,0.17,1
87,2,1,2,0.66,0.22,1
87,1,1,1,1.411,0.191,1
87,1,-10,-10,-10,-10,1
87,2,2,2,0.579,0.414,1
87,1,2,2,1.841,0.464,1
87,1,1,2,0.524,0.306,1
87,2,1,2,1.18,0.384,1
87,2,1,2,0.604,0.149,1
87,2,1,3,0.342,0.206,1
87,2,1,3,0.314,0.156,1
87,1,1,2,0.331,0.177,1
87,2,1,2,0.501,0.168,1
87,1,2,2,1.085,0.17,1
87,1,2,1,0.253,0.173,1
87,2,1,1,0.272,0.185,1
87,2,1,1,0.653,0.226,1
87,2,1,1,0.335,0.175,1
87,1,1,1,0.143,0.172,1
87,1,2,1,0.528,1.164,1
87,1,1,3,0.46,0.614,1
87,2,1,3,0.759,0.365,1
87,2,1,1,0.22,0.309,1
87,2,1,1,0.08,0.184,1
87,1,1,2,0.606,0.364,1
87,1,1,1,0.753,0.195,1
87,1,1,1,0.168,0.188,1
87,2,1,1,0.351,0.177,1
87,2,1,2,0.559,0.214,1
87,1,1,3,0.39,0.198,1
87,1,2,3,0.931,0.581,1
87,1,1,1,0.303,1.1,1
87,2,1,1,0.577,0.206,1
87,1,1,1,0.644,0.17,1
87,2,1,1,0.551,0.184,1
87,1,1,1,0.234,0.18,1
87,1,1,1,0.074,0.17,1
87,1,1,1,0.159,0.968,1
87,2,1,1,0.208,0.199,1
87,2,1,1,0.125,0.175,1
87,2,2,1,0.816,0.998,1
87,1,2,1,0.227,0.132,1
87,2,2,1,0.387,0.148,1
87,2,-10,-10,-10,-10,1
87,1,1,1,0.873,0.455,1
87,2,1,1,0.125,0.19,1
87,2,2,1,0.744,1.567,1
87,2,2,4,0.567,0.29,1
87,2,2,4,0.53,0.329,1
87,1,2,4,0.352,0.174,1
87,1,1,1,0.63,0.26,1
87,1,1,3,0.454,0.737,1
87,2,1,1,0.612,0.152,1
87,1,1,3,0.268,0.734,1
87,2,1,1,0.796,0.33,1
87,2,2,1,1.279,0.256,1
87,1,2,2,0.32,0.757,1
87,2,2,2,0.282,0.284,1
87,1,1,1,0.873,0.168,1
87,2,1,1,0.56,0.177,1
87,2,1,1,0.107,0.176,1
87,2,1,1,0.065,0.202,1
87,1,1,3,0.12,2.214,1
87,2,-10,-10,-10,-10,1
88,1,1,3,0.989,1.756,1
88,1,2,3,0.972,0.656,1
88,2,2,1,0.8,0.905,1
88,2,2,3,1.298,0.734,1
88,2,2,3,1.552,0.63,1
88,1,1,3,0.922,0.814,1
88,1,1,1,1.609,0.919,1
88,2,2,3,1.078,1.31,1
88,1,2,3,0.759,0.591,1
88,2,2,3,0.896,0.473,1
88,2,2,3,0.871,0.714,1
88,2,2,3,0.559,0.394,1
88,1,1,2,0.533,0.575,1
88,2,1,1,1.569,0.793,1
88,2,2,3,0.864,1.026,1
88,2,2,3,0.37,0.449,1
88,2,2,3,0.401,0.377,1
88,1,2,3,0.662,0.299,1
88,2,2,2,1.014,1.407,1
88,2,2,2,0.588,0.667,1
88,2,2,2,0.555,0.803,1
88,2,2,3,0.65,0.576,1
88,2,2,3,0.555,0.487,1
88,2,2,3,1.656,0.445,1
88,2,2,3,0.541,0.472,1
88,1,1,2,0.359,1.007,1
88,2,2,3,2.772,0.441,1
88,1,1,2,0.931,0.548,1
88,2,2,3,1.427,0.496,1
88,1,2,3,0.77,0.662,1
88,1,1,1,0.893,0.13,1
88,1,1,2,0.537,0.517,1
88,1,1,2,0.556,0.467,1
88,2,1,2,0.991,0.745,1
88,2,2,3,0.993,0.552,1
88,2,2,3,0.746,0.351,1
88,1,2,3,0.529,0.493,1
88,2,2,3,0.468,0.356,1
88,1,2,2,0.308,0.441,1
88,1,-10,-10,-10,-10,1
88,1,1,2,1.189,0.61,1
88,1,1,2,0.589,0.427,1
88,2,2,2,0.43,0.567,1
88,2,2,3,0.341,0.477,1
88,1,1,2,0.473,0.414,1
88,2,2,3,0.382,0.567,1
88,2,2,3,0.535,0.437,1
88,2,2,2,0.446,0.596,1
88,2,2,3,0.161,0.436,1
88,2,2,4,0.313,0.629,1
88,2,2,3,0.26,0.473,1
88,2,2,3,0.75,0.426,1
88,2,2,2,0.495,0.604,1
88,1,1,1,0.372,0.509,1
88,1,2,2,0.847,0.706,1
88,1,1,3,0.825,0.628,1
88,1,1,1,1.994,0.687,1
88,2,2,3,0.265,0.556,1
88,1,1,2,0.548,0.425,1
88,1,1,2,0.701,0.41,1
88,2,2,3,0.762,0.713,1
88,1,1,2,0.435,0.388,1
88,1,2,1,0.439,0.348,1
88,2,1,1,0.834,0.717,1
88,2,2,3,0.764,0.516,1
88,2,2,3,0.288,0.399,1
88,2,2,2,0.313,0.613,1
88,1,2,1,0.391,2.281,1
88,2,2,3,0.517,0.793,1
88,1,2,1,1.566,0.342,1
88,2,2,3,0.551,0.678,1
88,2,2,3,0.413,0.599,1
88,1,2,3,0.567,0.556,1
88,2,2,4,0.568,0.746,1
88,1,1,2,0.787,0.585,1
88,2,2,3,0.428,0.526,1
88,1,1,2,0.454,0.574,1
88,2,2,3,0.27,0.584,1
88,1,2,3,0.662,0.458,1
88,2,-10,-10,-10,-10,1
88,1,2,3,0.391,0.733,1
88,1,2,1,0.348,0.767,1
88,2,2,2,0.46,0.866,1
88,2,2,2,0.272,0.444,1
88,2,2,3,0.266,0.348,1
88,1,1,2,0.511,0.564,1
88,1,1,2,0.449,0.284,1
88,2,2,3,0.493,0.525,1
88,2,2,2,0.387,0.534,1
88,2,2,3,0.363,0.649,1
88,2,2,3,0.316,0.438,1
88,1,2,2,0.282,0.452,1
88,2,2,2,0.299,0.548,1
88,2,2,2,0.426,0.569,1
88,1,2,3,0.553,0.438,1
88,2,2,3,0.331,0.425,1
88,1,1,2,0.582,0.725,1
88,1,1,3,0.343,0.456,1
88,2,2,3,0.363,0.59,1
88,1,-10,-10,-10,-10,1
89,1,1,1,2.725,0.782,1
89,2,1,1,1.202,0.592,1
89,1,2,1,0.458,0.266,1
89,2,2,1,0.266,0.239,1
89,2,2,1,0.165,0.278,1
89,2,1,1,0.101,0.96,1
89,2,1,1,0.3,1.557,1
89,2,1,1,0.577,1.026,1
89,1,2,1,0.588,0.399,1
89,1,1,1,0.247,0.495,1
89,2,1,1,0.374,0.438,1
89,2,2,2,0.153,1.129,1
89,2,1,2,0.206,0.472,1
89,1,1,2,0.388,0.391,1
89,2,2,1,0.911,0.518,1
89,2,1,2,0.22,0.472,1
89,1,2,1,0.587,0.663,1
89,2,1,2,0.322,0.399,1
89,2,1,1,0.384,0.575,1
89,1,2,2,0.619,0.383,1
89,2,1,2,36.979,0.438,1
89,1,1,2,0.648,0.487,1
89,2,2,3,0.237,0.439,1
89,2,2,1,0.429,0.191,1
89,1,1,2,0.397,0.367,1
89,1,1,2,0.325,0.248,1
89,1,1,2,0.277,0.222,1
89,2,1,2,0.251,0.183,1
89,2,1,1,0.346,0.214,1
89,1,1,1,0.385,0.271,1
89,1,1,4,0.015,0.99,1
89,1,1,4,0.334,0.231,1
89,1,2,3,0.19,0.359,1
89,2,1,2,1.989,0.336,1
89,1,1,3,0.477,0.439,1
89,1,1,2,0.253,0.2,1
